,,,RHOC,,,,,,,USP18,RIOK3,LMOD3,METAP1D,KIAA0319L,IFFO2,KLRB1,IL1R2,ILKAP,KLHL26,LANCL3,HCST,HSFY2,KIFC3,LINC00648,HDGF,IRF7,LINC00964,INO80E,KRTAP4-3,LTN1,LRRC20,IL12RB2,MRPS2,LGALS7,KNSTRN,KIAA0930,ITPKC,KRT36,HOXD4,LASP1,KAT2B,LRBA,LUC7L3,MAML3,MINDY3,MDC1,NDUFA6,MCM6,LRRC58,IL6,MST1R,MAPDA,KDM5A,LMO4,ICOSLG,GATA3,IPPK,LMBRD1,ITPK1,JAGN1,GSTCD,IL10RB,LNX2,HRH2,LGALS1,KCNK6,MARCHF3,KLHL17,LEPROTL1,KRT72,HIP1,LRRN1,KRTAP12-2,,,,,,
,,,SEM1,,,,,,,USP27X,RIPK2,LPAR4,METTL2B,KIF22,IGF1R,LAPTM5,IL1RAP,IPCEF1,KLK11,METTL6,HEXB,HYAL3,KLC2,LINC00842,HMGB1,KCNJ6,LINC01278,IRF4,KRTAP4-7,MAD2L1BP,LUC7L,IL1RAPL1,MTAP,LIMS4,LAMTOR1,KIF1C,JMJD6,KRT81,HRCT1,LCLAT1,KCNH5,LRP11,MAFF,MAPK11,MIR140,MEN1,NDUFC1,MFSD2A,LYN,IL9,MT2A,MCM4,KIF2C,LRRC10B,IDUA,GLUL,ITGA8,LMNA,KHDC3L,KANK3,HCST,ITGB7,LPXN,HS3ST6,LIMS4,KLHL6,MCM9,KLRF1,LGALS14,KRT73,HNRNPUL1,LTA4H,LGALS9,,,,,,
,,,SKP1,,,,,,,USP29,RNF125,LRRC39,MIEF1,KLRK1,IGFBP3,LDLRAP1,IL22,IRAK2,KLKB1,MFF,HIP1R,IFITM5,KLHL18,LINC01019,HSD17B4,KCNK5,LINC01539,JTB,LAT2,MAF1,MANF,IRF1,MTMR10,LMBRD1,LDLR,KLF13,JUN,KRTAP19-5,HTR1B,LLGL2,KIT,MBOAT7,MBTD1,MCM2,MKRN1,MESD,NEBL,MKI67,MAFG,IRGM,MXD1,MEN1,KLF13,LY6G6D,IFI30,GNB5,ITGB2,LRCH1,KIF2A,KBTBD8,HMGXB4,ITM2B,LRR1,HSD17B11,LSM14A,KRTCAP3,MLKL,LATS2,LRRC8C,LDLRAP1,IDI1,MANEA,LINC00683,,,,,,
,,,SMAD4,,,,,,,WNT5A,RNF135,LRRC75B,MIPEP,KPNA3,IGFBP6,LINC01138,IMPACT,IRF4,KLRG1,MFSD6,HMG20A,IGHM,KMO,LINC01996,IDH1,KHNYN,LINC03006,KCNK6,LGMN,MAGED1,MAP7D1,IRF7,NAP1L1,LMOD2,LLGL1,KLF4,KANK1,LMOD2,HYAL3,LPIN2,KLHDC1,MCM5,MIR202,MCM7,MXD4,MIGA1,NEDD4L,MPPE1,MAP4K3,IVD,MXI1,METTL17,KLF2,MAN2A1,IL7R,GNG10,KBTBD2,LRRC41,KMT5B,KCNK5,HOMEZ,ITPK1,LRRC8D,HYAL2,MAPRE1,LCP2,MPEG1,LCP2,LRRN1,LINC00174,IDS,MCEE,LINC02880,,,,,,
,,,SP110,,,,,,,YTHDF2,RNF216,LYL1,MLXIP,LAMP1,IGFBP7,LINC01949,INKA1,ITGAL,KRT5,MRPL9,HSDL1,IL3RA,KMT2D,LINC02877,IFNAR2,KL,LMNA,KCTD11,LILRA2,MAP2K3,MCCC2,IRF9,NDUFB8,LRRC41,LMNB2,KLHL20,KBTBD12,LRIT2,IFIT2,LRRC32,KLHL6,MCOLN3,MTHFR,METTL8,NBEAL2,MLH1,NIPAL1,MRPL30,MCFD2,JAK2,NAB2,MSH2,KLF3,MARK2,IMPACT,GOLPH3L,KLHL36,LY9,KNOP1,KEAP1,HPS6,JPH4,LSM14A,HYI,MCPH1,LCT,MPHOSPH6,LGI3,MAL,LMLN,ITPR3,MMP28,LLGL2,,,,,,
,,,SRP9,,,,,,,YTHDF3,RNF26,MAFG,MPRIP,LAMTOR2,IGLL1,LINC02481,INPP5B,ITGB1,LGI1,MTRR,HVCN1,IL4R,KRT36,LMX1A,IMPDH1,KLHL10,LOXL1-AS1,KCTD6,LIMS2,MAP3K20,MEPCE,ITIH3,NELFB,LY6E,LRWD1,KRT10,KCNMB2,LRRC3,IFIT3,LRRFIP2,LARGE1,MCU,MXD1,MEX3B,NCOA1,MLKL,NPAS2,MSS51,MMP27,KMT2D,NDRG1,MTPN,KLF6,MCUB,INAFM1,GPLD1,KPNA7,MEDAG,LSM14A,KIAA1217,INTS11,KCTD14,LXN,IFFO2,MEF2B,LMO1,MREG,LIMK1,MAN1C1,LMO7,JOSD1,MPZL1,LPIN2,,,,,,
,,,SRSF2,,,,,,,ZBP1,SETD2,MAMLD1,MRTFB,LANCL1,IL1RL2,MAL,JAK2,ITPKB,LRP1B,MYD88,IFIT1,IMPDH1,LAG3,LRATD2,KCNE1,KRBOX1,LRRC73,KISS1R,LINC00623,MAP3K7,METTL24,JUNB,NFIC,LY86,LTBR,LFNG,KCTD9,LUZP2,IGFALS,LRRK1,LPP,MDM2,NFKBID,MFHAS1,NEK6,MPI,NRIP1,MYL4,MMP8,KRI1,NFAT5,NAAA,KLRG1,MGAT1,INPP5D,GPR65,LRCH4,MEF2B,LYAR,KIF1C,KBTBD2,KLHL25,MAP4K5,IFT140,MERTK,LPGAT1,MRPL27,LZTR1,MAP3K1,LYRM4,KATNAL1,MSRA,LRIG1,,,,,,
,,,SSBP1,,,,,,,,SIGLEC1,MCOLN1,MSRA,LIG1,INHBC,MAP3K1,KIF26A,IVNS1ABP,LRRC8C,MYH10,IFT80,IRF4,LDHAL6B,LRRC4C,KCNK6,LCN12,LYZL4,LAGE3,LINC01013,MAP4K4,METTL25,KCNQ2,NGLY1,MARCHF5,MALAT1,LRRC45,KLC3,LYPLA2,IL13RA2,LZTFL1,LRRC1,MGAT1,NKRF,MGLL,NKG7,MPP1,NSG2,NANOS2,MPI,KRIT1,NFKB1,NAIF1,KLRK1,MINDY1,IQCE,GPX2,LRRC46,MEP1B,MAPK4,LAMC2,KIFBP,LAMB3,MCM3,IGKC,MEST,LRRC8D,MRPL41,MAF,MAT2A,MAL,KSR1,MTA3,LRP8,,,,,,
,,,STAT1,,,,,,,,SIRPA,MDM2,MSTO1,LY86,INPPL1,MARF1,KLHL20,KCNA3,LRRN2,MYH7,IL1R2,ISG20,LETM2,LRRC77P,KDM2B,LGALS3BP,MAGEC2,LIAT1,LINC01521,MAPRE2,MMACHC,LCP2,NOP56,MDFIC,MAPKAPK5,MAK16,KLK4,LYZL6,IL1F10,MAP4K5,LTB,MLKL,NLGN3,MGRN1,NOD1,MSL1,NSMCE2,NEMP2,MRC1,LIF,NFKBID,NCAPG,LANCL2,MKLN1,IRX3,GRPEL2,LYG1,MFHAS1,MAPK7,LAPTM5,KRCC1,LDHD,MCPH1,IMP3,MGME1,LUZP1,MRPL48,MAN1A1,MATCAP2,MAML2,LIMK1,N4BP2L1,LRRC9,,,,,,
,,,TAP1,,,,,,,,STAT1,MECP2,NAGA,MAPK1,INS,MBP,LACTB,KDM3B,MB,NAB1,IL1RAP,ITGA2B,LGALS3,LYNX1,KLHL9,LINC00205,MAP3K11,LMNA,LLCFC1,MBNL2,MMUT,LGALS3BP,ORC6,MEN1,MATK,MAP7D1,L3HYPDH,MARK1,IL21R,MARCHF8,LYSMD2,MRPS22,NR1D2,MGST2,OTUD7B,MTMR9,PCBP3,NIBAN1,MRPL11,LIX1L,NFKBIZ,NELFCD,LEPROT,MMADHC,ITGA10,GSTA5,MAB21L2,MFSD3,MAT2A,LGALS1,LCP1,LPCAT2,MFSD6,ING1,MIX23,LY9,MRPS26,MAP3K5,MCCC2,MATCAP2,LPIN2,NBEA,LUZP1,,,,,,
,,,TEAD1,,,,,,,,STING1,MIP,NBAS,MAPK14,INSC,MED13L,LDHB,KLRG1,MDGA2,NAGLU,IL1RL1,ITGA8,LIMS4,MAGEB2,KYNU,LINC00639,MCTP2,LMNB2,LPAR5,MED18,MPHOSPH10,LHX5,P4HB,MFSD1,MED12,MARS2,LAPTM5,MED15,IRF1,MOSMO,MACF1,MUC20,NR4A1,MPP2,PDE7A,NCOA7,PDLIM1,NONO,MS4A4A,LPGAT1,NINJ1,NINJ2,LGALS3,MNAT1,ITPR1,GSTM1,MAF1,MINDY3,MAX,LMNA,LONRF3,LRP2BP,MIS12,ITGB7,MOB1B,LYPLA1,MTFR1,MAPKAPK2,MDN1,MAX,LRIG1,NCOA4,LYAR,,,,,,
,,,TRAPPC10,,,,,,,,SYK,MIR663AHG,NBEA,MED8,INSYN1,MEF2D,LEFTY2,KSR1,MEDAG,NEK1,IRF7,ITPR3,LINC00301,MAMDC4,MAF,LINC00842,MKRN2,MAF,LYZL4,MED27,MRPS35,LRRK2,PA2G4,MICU2,MEGF8,MAST3,LIMK2,MEP1A,IRF7,MRGPRF,MARCHF3,MYH1,NR4A2,MRPS2,PHLPP2,NCOR2,PGK1,NR3C1,MSRB1,LPP,NMD3,NR1I3,LIMK1,MRC2,KAZALD1,GSTT2,MAS1,MKNK1,MCEE,LRRC66,LRRC46,LRRC66,MRE11,ITPK1,MRE11,MAP3K3,MYO5A,MBD2,METAP1D,MEF2A,LRP10,NDFIP1,LYPD6B,,,,,,
,,,TRIM14,,,,,,,,TANK,MMP2,NDC1,MEMO1,KBTBD4,MIAT,LITAF,LAMTOR4,MEF2D,NFKBIE,ITGB8,KCNF1,LKAAEAR1,MAN1A2,MAN2B2,LINC00851,MROH8,MAOA,MARCO,MFSD11,MTPAP,LRRN4CL,PAFAH2,MINPP1,MLLT1,MDC1,LRATD2,MITD1,IRF9,MS4A4A,MEIS3,MYL4,NR4A3,MSTO1,PIK3AP1,NEDD4,PI4K2A,NRM,NAV3,LRP12,NNAT,NSD2,LIMK2,MRNIP,KCNE4,GUSB,MDM2,MPEG1,MCM7,MAGED1,LRRC58,LTB,MRPL20-AS1,KCNMB2,MRS2,MAPK1,NAT8L,MBD6,MINDY1,METAP2,LRP8,NMNAT3,MAP3K1,,,,,,
,,,TRIM21,,,,,,,,TBK1,MTCL2,NF1,MGST1,KCNQ1,MICAL1,LRRC75A,LAPTM4A,MGST2,NFKBIL1,ITM2C,KCNG4,LMNA,MBLAC2,MAOA,LINC02297,MYOT,MAPKAPK5,MDGA1,MGAT1,MYADM,LRRTM4,PAK1IP1,MOCS2,MPG,MED16,LTV1,MPPED2,JHY,MYH4,MMP9,MYO6,NUFIP2,MYBBP1A,PITPNM1,NFYB,PIMREG,NUDT21,NCEH1,LRPAP1,NR3C1,NUSAP1,LPL,MRPL9,LAP3,HBP1,MDM4,MRPS10,MEX3B,MAP3K1,LSM3,LY86,MRPL51,KRTAP8-1,MTSS1,MAPK14,NDEL1,MBNL2,MIR16-2,MINDY1,MAN1A1,NOG,MAP3K12,,,,,,
,,,TRIM22,,,,,,,,TICAM1,MXI1,NSMCE1,MPHOSPH6,KLC3,MIR23AHG,MAGEA11,LARP1,MICALL1,NLK,KBTBD11,KCNH2,LRP1B,MCM4,MAPK1,LRRC4C,NBAS,MCM5,MGAM,MMGT1,MYCBP,LY6E,PDCD6IP,MX2,MRPL12,MEGF9,MAN2C1,MRAP2,KCNAB1,MYO1D,MYO10,NAIF1,NUP210L,MYO10,PKD2,NUMA1,PKIB,OARD1,NDEL1,LRRC28,NR4A3,NXPE3,LRATD2,MRPS26,LBX1,HEPH,MEMO1,MRPS34,MFAP2,MAP7D1,MAP3K20,MACIR,MTCP1,LAMB3,NAA40,MCTP1,NDUFAF7,MBNL3,MORC2,MIR136,MAPKAPK2,NRCAM,MARK2P21,,,,,,
,,,TRIM26,,,,,,,,TICAM2,NARF,NUDT7,MRPL2,KRTAP19-3,MXI1,MARCHF5,LARP7,MMP2,NOL8,KCNA3,KDM5D,LRP6,MILR1,MAPKAPK5,LRRC77P,NEK8,MCM9,MOBP,MOG,NAA10,MAPKAPK2,PDP1,MYBPC1,MRPL17,MFHAS1,MAP3K5,MRI1,KCNJ10,NBR1,NAGK,NEDD4,OTULIN,NAPEPLD,PLAAT3,NUP133,PKP4,PAIP2B,NPC2,MAFG,ODC1,OXSM,LRP10,MRPS31,LIFR,HLA-E,METTL13,MYEF2,MGA,MECR,MARCHF6,MAP4K3,MTRES1,LDLRAP1,NCAPD2,MDN1,NDUFS6,MDGA1,MRPL32,MMP28,MBD2,NSL1,MAST2,,,,,,
,,,XRCC6,,,,,,,,TIRAP,NEU1,OSBPL1A,MSH5,LRGUK,MXRA7,MFF,LMBR1L,MRAP,NOS3,KDM7A,KLF7,LRRC17,MIR4453HG,MCCC1,LYNX1,NEUROD2,MCRIP2,MS4A15,MRPL45,NDUFA8,MATN2,PELP1,NEK11,MRPS18B,MIGA1,MIR9-2HG,MSC,KDM4D,NEDD4,NCALD,NEFH,PAF1,NDRG1,PLCB3,NUP155,PLEKHF1,PATJ,NRP2,MAN1A2,ORAI1,PEX10,LYRM9,MTF2,LPXN,HS3ST2,METTL5,MYO15B,MID1IP1,MEF2D,MARK2,MCAT,MYBL2,LEMD1,NCBP1,METTL13,NME7,MESD,MRPS24,MORC2,MICAL2,NUCB2,MBOAT1,,,,,,
,,,ZFP36L2,,,,,,,,TLR2,NLRP8,OTUD4,MT1E,LRIT2,NBPF1,MFHAS1,LRFN3,MTMR3,NSUN6,KIAA0040,KRT33A,LRRN4CL,MLX,MCM9,MAP4K5,NKAIN1,METTL1,MTHFD2L,MRPS6,NDUFAB1,MCL1,PHETA2,NEK7,MT1E,MLH1,MKI67,MSX1,KHDC1L,NIBAN1,NDUFS3,NINJ2,PCF11,NEURL1B,PLXDC2,NUP210,POLR2G,PDE2A,NUDT2,MAP3K2,PAN3,PGBD1,MAP4K4,MXD3,LTV1,HTR2B,MIB2,NAB1,MLH1,METAP1D,MARS1,MCF2,MYEF2,LHX3,NDUFA8,MGAM,NMT1,MIR199A1,MSL3,MPHOSPH8,MRPL10,OR2AK2,MEF2C,,,,,,
,,,,,,,,,,,TLR3,NMB,OXCT1,MTPAP,LRRC72,NBR2,MGAT4A,LSG1,MXD1,NUP54,KLRG1,LAMC1,LYPD5,MORN3,MEN1,MDGA1,NOP56,MGME1,MYDGF,MTHFD1L,NDUFAF2,MOV10,PIGN,NFKBIA,MYO1E,MNT,MOB4,MTERF2,KIAA1614,NKG7,NEB,NRP1,PDCD1LG2,NLE1,PMP2,NXN,PRMT5,PHF2,OLFML3,MARK4,PDCD1LG2,PGD,MARCHF7,MYBPC1,LY86,HTRA2,MKLN1,NBEA,MNS1,MFHAS1,MBD2,MDGA2,MYL4,LINC02291,NELFE,MYL4,NSA2,MNX1,MSL3B,MRPL32,MVD,OSBPL5,MERTK,,,,,,
,,,,,,,,,,,TLR4,NRARP,PARN,MYCBP,LRRTM2,NDE1,MIB1,LSM5,NCCRP1,ODR4,KMT2E,LDHC,MAP3K1,MRFAP1,METTL23,MFAP5,NRG4,MIB2,MYH3,MTMR9,NFIC,MPST,PIGX,NLRC5,NANS,MOB3A,MRPS5,MUSTN1,KIF4A,NOTCH2,NEBL,NUP93,PDE4A,NLK,POGK,NXPE3,QPCT,PLSCR4,P2RX4,MAST3,PHLDA1,POLE2,MARK2,MYL11,LYAR,IDH2,MOB3A,NDUFB5,MRPL44,MFSD3,MDM2,MED7,NAMPT,LRRC66,NEMF,MYO1D,NSMCE4A,MPP1,MT1L,MRPS27,MXD4,OSGEPL1,MIR21,,,,,,
,,,,,,,,,,,TLR7,NTMT1,PATL2,MYO1E,LY6G6D,NDRG1,MOG,LSM6,NDRG1,OGFOD1,L1CAM,LIMK2,MAP3K3,NDRG4,MIS18BP1,MFSD2A,NRXN3,MKRN2,MYL12A,MTX3,NGLY1,MX1,PIGY,NOS2,NCAPH2,MRPS26,MTF2,MXD3,KLRD1,NSD3,NIN,ONECUT2,PITPNM1,NME1,PPM1J,OPA1,RAB3IP,PNPT1,PDE7B,MCTP1,PHLDA3,POLH,MAU2,MYO1C,MANF,IFITM5,MOSMO,NFKBID,MRPL51,MICU3,METTL6,MEIS1,NANS,LY86,NIPA2,NAB1,NT5DC1,MRGBP,MTHFD1,MRRF,MYH9,PAFAH2,MIR24-2,,,,,,
,,,,,,,,,,,TLR8,NUBP2,PBX3,NDUFB2,LYPD3,NDRG3,MRPL9,MALAT1,NETO1,OSGEPL1,LAMC1,LINC01973,MAP3K6,NLRC3,MKKS,MMADHC,OPLAH,MPHOSPH8,MYO1E,MXD4,NHP2,MX2,PINX1,NOVA2,NCBP2AS2,MRTO4,MTREX,MYO10,LCP2,OSGEPL1,NPAS2,P2RY12,PLK3,NOL12,PPP1R12A,OTUB1,RAB4A,POLE2,PDGFA,METTL16,PIM1,PPA2,MCMBP,MZB1,MDFI,IFT57,MPC1,NKTR,MRPS12,MIF,MGST1,METTL21A,NCBP1,MACIR,NLRX1,NCBP2,OXSM,MXD4,MYB,MTA3,MYO1F,PALS2,MIR365A,,,,,,
,,,,,,,,,,,TLR9,OLR1,PCCA,NDUFS2,LYRM1,NLRC3,MRPS6,MARK2,NEUROD4,OXNAD1,LGMN,LIPN,MARCHF3,NMUR2,MKRN1,MR1,OR10D3,MRPL34,NEBL,MYB,NME6,NAA25,PITPNB,NPAS1,NDUFB10,MTRR,MYH2,NBEA,LGI1,PCYT1B,NR1D2,PDSS1,POLG2,NOP56,PPP3CA,PABIR2,RALGPS2,POLG2,PDPN,MEX3A,PLK3,PRC1,MCU,NAGK,METAP1D,IGBP1,MPHOSPH6,NMT2,MRTFA,MMUT,MIB2,MORC3,NDE1,MAEL,NMT1,NCKAP1L,PABIR2,MXRA7,MYCBP2,MTHFD1,NABP1,PBX3,MIR96,,,,,,
,,,,,,,,,,,TOMM70,OR4C1P,PCNT,NEDD1,MAPK4,NLRC5,NCOA1,MICOS13,NIPAL1,PARS2,MAN1A1,LMF2,MBTD1,OLFML2B,MLST8,MTHFD2L,OR51B6,MRPS7,NEUROD2,NADK2,NOB1,NECTIN4,POLR2D,NPC2,NDUFS5,MTSS1,MYO5B,NCOA3,LIFR,PDE1A,NT5E,PKIG,PPP1R10,NPAS2,PREX1,PBK,RAMP1,POU6F1,PHYH,MPZL1,PPP1R16B,PREX1,MFSD14B,NASP,METTL1,IKBKE,MREG,NR4A2,MTG2,MRPS10,MMS22L,MRGPRG,NDUFAF3,MAP4K3,NOP14,NCOR1,PBDC1,MYBL1,NACA4P,MTRFR,NCKAP1,PCYOX1L,MVD,,,,,,
,,,,,,,,,,,TRAF3,ORC6,PCSK5,NEDD4,MAPK8IP2,NOL12,NDST2,MID1IP1,NOX4,PCGF5,MAP2K6,LRAT,MCTP2,ONECUT1,MRPL13,MYCL,OR6A2,MTCP1,NGFR,NCOA1,NOP10,NKG7,POLR2H,NPHS2,NEIL1,MYO19,NANS,NFXL1,M6PR,PHETA2,NXPE3,PLAT,PRAM1,NSG2,PTGER4,PCYOX1,RAPGEF4,PPA1,PLAU,MRPL38,PPP2R2A,PRKACB,MROH2A,NCAPG,MMP12,IL10RB,MRPL41,NRP2,MYL2,MSR1,MRPL19,MRPL23,NELFE,MCF2,NR2C2,NGRN,PBX1,MYH9,NAP1L4,MYOM1,NCOA7,PDK1,MYBL1,,,,,,
,,,,,,,,,,,TRAF3IP1,OSM,PDCD4-AS1,NIBAN1,MATN2,NR1D2,NGLY1,MKNK2,NRP1,PDE3B,MAP3K3,LRRN1,MEF2D,OR2K2,MRPL36,MYDGF,P2RY11,MTRES1,NLRC5,NECTIN3,NPEPL1,NPC2,PPIL4,NPNT,NFIC,MYO7A,NEDD8,NLRP12,MAML2,PHOSPHO2,OSTF1,PLEK,PRKAB2,NSMCE1,PTK2B,PCYT1B,RARG,PPAT,PLEK,MRPL4,PTGER2,PRR12,MRTFA,NDC1,MMP20,IL12B,MSL3,NT5C,NCOA6,MTR,MRPL51,MRPS24,NEURL1B,MINAR2,NRDC,NINJ2,PDCD6,MYO5A,NBEA,N6AMT1,NEDD9,PFAS,MYO1F,,,,,,
,,,,,,,,,,,TRAF3IP3,P2RY2,PDIA5,NIPSNAP3A,MEOX2,NRIP2,NODAL,MKS1,NRP2,PDLIM5,MATK,MAPK8IP1,MFSD2B,OTULINL,MRPS7,MYO1E,PCDHB2,MYOT,OGFOD3,NF1,NSUN2,NPNT,PPRC1,NR1H2,NFKBIL1,N6AMT1,NFKBIA,NLRP4,MAPK14,PIGC,OTULINL,PLXDC2,PSD,NT5DC3,PTP4A2,PIP4K2B,RETREG1,PRMT5,PLEKHB2,MRS2,RABGEF1,PYGB,MSL1,NDC80,MRPS7,IRS2,MTF1,NUDCD1,NDC1,MTRES1,MRPS16,MTCL1,NIPA2,MMP13,NUP205,NUDCD3,PECR,N4BP1,NDUFAF7,NAT10,NF1,PGAP2,MYO9B,,,,,,
,,,,,,,,,,,TRAF6,P4HA1,PDSS2,NMRAL1,MFAP5,NTNG2,NOTCH1,MPDU1,NT5DC3,PEX7,MEX3B,MASP2,MSI2,PCDHB19P,MRRF,MYOF,PCDHGB5,MYT1L,OR3A2,NNT,NUP43,NUDT13,PPWD1,NUDT13,NLRP3,NCBP3,NISCH,NPR1,MAPKAPK2,PIK3AP1,PAQR7,PLXNC1,PTPN23,NT5E,PTPN11,PIP4P2,RFLNB,RASGRP1,PLEKHO2,MSI2,RARA,RAB3A,MTDH,NEIL1,MTF1,KCNK6,MTFR1,OLFML2B,NDUFA13,MYCBP2,MT4,MYLK4,NKAP,MOSPD3,ORC6,OGA,PFDN4,NAA38,NEK6,NOG,NKG7,PGBD4,NABP1,,,,,,
,,,,,,,,,,,TRAIP,PARD6A,PEX10,NOXRED1,MN1,NUMA1,NOTCH2,MR1,NT5E,PHLDA3,MXRA8,MED16,MSL1,PER3P1,MRTFB,MYT1,PCGF1,NCAPD3,OR5H1,NOA1,ORC6,NXPE3,PRKAB1,OOEP,NOCT,NFIC,NOP14,NR2E3,MAPRE2,PIK3R4,PARP6,POLM,PYGM,ODAD1,PTPN13,PKN1,RFPL3S,RBBP6,PLK3,NAA16,RASA2,RAD50,MTMR12,NODAL,MYLK4,KLRG1,NADK,PDHA1,NDUFB10,MYO7A,MTERF4,MYOZ1,NOXO1,MPST,OSBPL3,P2RY2,PFKFB4,NCALD,NELL2,NOL11,NOD1,PIGM,NAV3,,,,,,
,,,,,,,,,,,TREX1,PBX4,PEX7,NUBPL,MPP2,OPTN,NPC2,MT2A,NTM,PIGN,MYLIP,MOS,MYOZ3,PEX6,MS4A4A,NDUFA10,PCIF1,NCAPG2,PAX8,NRDE2,OSBPL7,NYX,PRKCB,OPTN,NOL12,NISCH,NPPC,NUBP2,MAS1,PLSCR4,PDE6D,PPFIBP2,RAB3GAP1,PAQR8,PTPRE,PLXDC2,RGS10,RBMX,PLXNA1,NOP14,RELA,RIPOR2,MTMR9,NR4A2,MYO10,LUZP1,NAP1L4,PDLIM5,NDUFS4,NCOA1,MXD3,MYRF,NT5C2,MTAP,PARM1,PBLD,PHB2,NCBP3,NFRKB,NOM1,NR3C1,PIM2,NBEAL2,,,,,,
,,,,,,,,,,,TRIM15,PCLAF,PLD6,NUDT2,MPZL2,ORAI3,NT5DC1,MYH9,NWD2,PIP5K1A,MYO1F,MS4A10,NCOA1,PLD4,NDUFA8,NECTIN3,PDCL,NDUFAF7,PCDHGB5,NRM,OTULIN,OAS1,PRMT3,P2RX1,NR1H2,NLRX1,OAZ1,OLFM1,MGAT4A,PLXDC2,PLAUR,PPM1G,RBM15,PBK,RABGAP1L,POC1B,RIPK3,RDH13,PLXNB2,ORAI3,RELB,RNASEH2B,MTUS1,NUSAP1,MYO19,LYPD6B,NAT8,PGF,NOP56,NDUFC2,NAA35,NCF4,NT5C3B,MTIF3,PEX19,PBXIP1,PHLDA1,NEDD9,NLRP3,NUDCD3,ODF2L,PJA1,NCOA7,,,,,,
,,,,,,,,,,,TRIM21,PCNA,PMS2P1,NUSAP1,MST1,OTULINL,OSBPL8,N4BP2L2,OIT3,PMS1,NBEAL1,MT1E,NNMT,PLD5,NDUFC2,NFE4,PGGT1B,NFIC,PCLAF,NUDT15,PDXDC1,OPTN,PRMT7,PARP8,NSA2,NRBF2,ODAD2,PADI6,MINAR1,PODXL,PLEKHB1,PPP3CA,REL,PCBP3,RAC3,POLR3K,RMRP,REXO1,PPHLN1,ORC1,RHBDD1,RPA1,MUC13,OPTN,MYPN,MAN2A1,NAT8L,PKD2,NSMCE4A,NECAP1,NDUFA13,NDUFB9,NUCKS1,MUC16,PGPEP1,PCDHB12,PLRG1,NF1,NPAT,NUMA1,OGDH,PLAG1,NECAB3,,,,,,
,,,,,,,,,,,TRIM27,PERP,POLA1,OSBPL11,MTG2,P2RY10,PARD6B,NARF,PADI4,POLK,NMB,MTA3,NRN1,PLEKHN1,NFXL1,NLRC3,PHF20,NFXL1,PDLIM4,NUS1,PHB1,PAPPA2,PRPF19,PBLD,NSMF,NSMAF,OR13J1,PAQR3,MLKL,PRPF6,PLEKHF1,PRR19,RELB,PDLIM1,RAD54L2,PPAT,RNF38,RINT1,PPP1R7,ORC2,RNF149,RPA3,MYO1D,OSBPL9,MYRIP,MANF,NDUFA13,PLEKHA3,NXNL2,NIPA1,NFAM1,NECTIN4,NUDT4,NCF4,PHF10,PHC2,PLXND1,NFAT5,NSUN5,NUP43,OSBPL7,PLCL1,NEK6,,,,,,
,,,,,,,,,,,TRIM38,PFKFB4,POLR3A,OSTC,MYH11,P2RY8,PARP3,NEDD8,PANX3,PON2,NOD1,MTF2,OLFML2A,PLIN2,NLRC4,NLRC5,PHRF1,NOP56,PDZK1,OAF,PHETA2,PARP14,PSMD6,PCDHB7,OGFRL1,NUAK1,OSM,PDIA2,MTMR6,PRR5L,PNMA1,PSMA5,RMRP,PES1,RALGAPB,PPDPF,RNLS,RORA,PRF1,OSGIN2,RNF157,RPP25,MYO1G,PAFAH1B1,NAA16,MAP7D1,NEUROD2,PLEKHM3,PAXX,NLRP6,NHERF2,NEU2,NUP205,NEB,PHF6,PHF20L1,PNN,NHLRC2,NUDCD2,OTUD6B,OSTF1,PLEKHG4,NFATC1,,,,,,
,,,,,,,,,,,TRIM56,PFKP,POLR3B,OTULIN,MYO5C,PAQR8,PCCA,NID2,PDE6H,POU2AF1,NRIP1,MX1,OPN1SW,PLPBP,NPIPA1,NSUN2,PIP5K1B,NOTCH3,PEA15,OSBPL9,PHF10,PDGFRA,PSPC1,PCGF1,OVCA2,NUP155,P2RY13,PDZD11,MX1,PRSS45P,PNPLA7,PTCH1,RND1,PHLDB1,RAPGEF1,PPP1R21,RNY3,RPL19,PROS1,OSM,RORA,RRM2,N4BP2,PALM,NAB2,MAPK9,NFAM1,PLEKHN1,PCMTD1,NOXO1,NMB,NFKBIZ,OSBPL3,NEU2,PKP4,PI4K2B,POLD2,NINJ2-AS1,NUDT11,PAICS,OTOA,PLXDC1,NFATC2,,,,,,
,,,,,,,,,,,TRIM65,PHF21B,PPP1R10,OXR1,MYOF,PBXIP1,PDZRN3,NPLOC4,PFN2,PPP4R3B,NRP1,MYO16,OTOS,PNLIPRP1,NUDCD2,NSUN3,PLAAT3,NPRL2,PELO,OTUD1,PHTF2,PLCL2,PTCD3,PFKFB3,PAM16,NUP50,PAH,PHLPP2,MX2,PTGER4,PRKACB,PTPN13,SAFB2,PIK3IP1,RASGEF1A,PRC1,RORC,RPL3,PRSS46P,PBX3,RRAD,RYK,N4BP2L1,PARPBP,NAF1,MDM1,NHERF2,PLXDC2,PDAP1,NR2C2AP,NMNAT2,NLRP10,OXCT1,NGEF,PLK1,PID1,PPM1B,NOD1,OGDH,PAQR8,P4HA2,PNRC2,NIBAN1,,,,,,
