"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000049247",3.96347619692605,3.51094865978335,3.60213679889763,5.08054348159617,0.317723667595519,3.50784519665891,3.17337280136844,3.37518693745998,4.27206964733437,3.44314216895815,4.54593181590077,4.43029792704013,3.73098849509788,4.27765065589113,3.65577965419483,4.09448544460615,4.17444673392863,4.11679381265106,3.70125761680904,0.00459015786983713,0.454363052283341
"ENSG00000116288",7.10341905229567,7.25261836233975,7.25898952352142,7.42323213246028,7.06872642820713,7.34464813419745,7.2961143363325,7.15048305085954,7.5967972069385,7.09974677556595,7.23345750255651,7.5909348044933,7.26909922811982,7.22034807225237,7.59429308519418,7.11830369980509,6.90393980609741,7.44492570061126,7.00167701554474,7.05376967103082,7.38921324476584
"ENSG00000142599",5.86534806744907,5.96434958812687,6.56472613281394,5.78196776028516,6.00355210096703,6.0732235943057,5.91985902177837,6.63075775280099,6.16960727970685,6.11444598656392,6.05816865831883,6.01793860107371,6.27054053630934,5.93148207228347,6.12672523227149,6.15517246905724,6.06414385523578,6.35518095184895,6.21661500961586,6.19812417635646,5.81236584163081
"ENSG00000074800",8.94427934811547,9.00334324803178,9.08369444914124,8.59242393157591,9.22640272848047,9.05328808865996,8.81197671292596,8.90685399367594,9.29543197579851,8.65776427370281,8.77598539204999,8.86168212130634,8.82271992463406,9.22261168821777,8.93808575040573,8.93775954019838,8.86755829003373,8.9992643719228,8.89885096107922,9.12580138048164,9.11478232088218
"ENSG00000049239",5.28933264745183,5.55129657053812,6.32849812598817,5.38077178615197,6.21783692780251,5.34476142075179,5.26205241654683,5.95795818316002,5.80432256740795,6.18409648882902,5.66805635096579,5.75225006802641,5.5936688956157,5.78583510724832,6.01111272137924,5.55044848205926,5.87053630390931,6.00725376914214,5.63269031599649,5.14681914823576,6.11388499448941
"ENSG00000171612",3.57256893662335,3.1261910077593,3.05396951673985,2.90233549674218,3.31911751015988,3.5456350306968,2.62160871391709,2.16131836813227,3.56578120909636,2.72158979352693,3.87411664571838,2.24371729184522,2.9215432395059,4.10803546771368,4.07363109940218,2.91055721345157,1.48948213635201,2.89845669842021,3.30336343936881,4.04636404298514,1.86604431329113
"ENSG00000171608",7.49243777829727,8.18549367091075,7.95207053442505,7.75156782463984,8.06931921637031,7.06516347081348,7.96364656951399,8.29931888069929,7.84669071938546,8.3757009525382,7.82791741102418,7.76676864014128,7.93385203577587,8.01166330070037,7.89157431913618,8.04533265355575,8.2059353792134,7.68522957608269,7.91468153749001,7.8066117029064,7.85203800002483
"ENSG00000171603",6.52860488972752,6.69584693549713,7.10012912550746,5.66441299623098,6.88582158472168,5.62723825048079,6.07546570400372,7.35949779490969,6.82005787420707,6.67116299984089,6.26213800705144,6.35451281304361,6.4787831013223,6.50926651667933,6.39903525454762,6.78538029525112,6.72446353050257,6.49535634662545,6.7153689572814,7.0943816142505,6.20402982947956
"ENSG00000178585",3.35445027254051,3.69411762979566,3.90900534215867,2.97789515060636,4.40833061515052,3.64779237613555,3.37833119216452,3.92558985066199,4.66322506358959,3.83296332448502,2.69443856887687,3.96013858294606,4.48321685551479,4.07394521774045,2.84860033655238,3.90592086155051,4.11252727965251,4.03005055711641,3.54970939939442,3.69061963611526,4.26749338651468
"ENSG00000162441",5.46558873364934,4.83155360676169,5.22076248408271,5.24447621631775,4.79056151496174,5.27186089413539,5.39940333833612,4.87798106963701,4.37553433273537,5.12998999337655,5.26170495642937,5.06457765200007,5.20228143384414,5.00823875775919,4.66255473165746,4.73688286224649,5.4339459236751,5.06972959209607,4.94141213622709,4.93050126502029,5.35066566337675
"ENSG00000162444",5.36580031588027,4.13194900494299,5.58190151668814,3.45002388176848,5.27480424596796,6.28701673286142,5.10942427720868,3.0136461344049,6.29881238609567,3.91952086030316,4.75831181202233,4.97241107021993,4.17722823391709,5.20704254407333,5.41437323031561,4.74978826974204,4.40735711040974,4.85871692986667,4.62190342604146,5.12045095172806,4.99371921920154
