"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000224870",3.15994293597278,4.11039883982801,4.44688851816053,4.06667582972267,4.71633348068668,3.7592167489032,3.75713783799326,4.95418213039555,3.49484791929676,4.72108751932855,4.06681410919818,3.38283821065132,1.02748615432654,-0.700145324912647,2.60938184178057,3.21104396074574,2.69978438050732,2.87140177782773,3.69614150538789,1.12063171508241,3.27957385279071
"ENSG00000242485",5.28284908350975,6.05562144419277,5.93590808368425,5.3895751094605,5.90846124730785,5.35391078764213,5.31316279181652,6.32138153545131,5.75313538071857,6.03643142320849,5.42589520250301,6.00962088706711,5.4198035771053,5.32222248811581,5.4898002260279,5.5993145504618,5.31121909258967,4.05582634896515,5.16326751581519,5.46640655192414,5.60150194767807
"ENSG00000160072",4.45252706927799,5.07091375238131,4.91785424801638,3.96609887497109,5.29114586250141,3.71459375748257,4.16139166155886,4.9266686378337,4.51564923801903,5.32695295078011,2.35060707519877,3.68769279217975,1.76445174849274,2.46977967652967,3.67351217920028,3.03047171510392,3.43674997467353,3.31886075479895,1.19364116485871,2.99510083299855,3.27957385279071
"ENSG00000197785",3.3416538517928,3.79856227682301,3.57980648776574,3.30356782075423,4.32591128066209,3.29703626622522,3.6153305116541,4.46875530322531,3.74686550974248,4.23262556823196,3.24369187128226,2.4653003708433,2.24987857566298,1.62178276997472,3.05684081875179,2.8240208376365,3.61732222031535,1.73389825407779,3.06811028277485,3.62313205561159,3.48602473025813
"ENSG00000160075",7.73640826001739,8.10004008270997,8.04536524990679,7.41888649154607,8.31160344397821,7.81091566888489,7.90402873456848,7.9963550893676,8.09198094188056,7.81906427397385,6.66219322586468,6.67907966187504,6.45375090902863,6.41879574781086,6.63376600040753,6.80306121900085,6.6694107314638,6.59187924920536,6.61990591956081,6.52435390113342,6.79830265511178
"ENSG00000197530",5.25592397776692,5.273730635381,5.99990075717401,4.67572394896814,5.80849433924741,5.0884496444138,5.15907034964874,6.09601482480851,6.08080778959852,6.07648104676921,5.52053207664109,4.33976948875944,4.99711250528302,4.65740667970544,4.10414653353015,5.46343112238003,5.50713930256493,5.13989061375363,4.8940808829998,4.29055671652472,4.9366861392677
"ENSG00000248333",3.30709662975643,3.90298888302269,4.66631548102042,3.33617248618616,4.04761011817498,3.33683727428319,3.88624544062214,4.40039147970883,4.67735560585935,4.21119901042063,6.46211539041576,6.45524670617938,6.31288837318878,6.12003363750254,6.34962256797963,6.71603815676349,6.24410489673113,6.28233487877383,6.76855000091594,6.24991473202738,6.32060112105076
"ENSG00000189339",5.64985822806096,6.18995849719458,6.07465832772525,5.96479621570345,6.1358465916045,5.62701288988612,5.98783796701964,6.33321775076423,5.14991465848226,6.58124498507512,6.28471913954232,5.77110880036738,6.36138689087997,5.56664121578225,6.61755577322627,5.72349396168253,5.75867806956089,6.12621567685655,6.11647330433625,6.22216974154447,5.60150194767807
"ENSG00000008130",6.44757785330626,6.99066334070772,7.16611919451984,6.4231611466464,7.24838577148906,6.5262584513513,7.28841974165023,6.8020844060731,6.30220284135436,6.79795926220418,4.06681410919818,4.72164012410308,4.65197701923433,5.23059201265024,4.87787067770647,4.7960064614669,3.7777868925086,4.05582634896515,4.25253485391228,5.09025806603889,4.9366861392677
"ENSG00000078369",7.76453969530027,7.61390693689601,7.78501856530929,6.7433808990714,7.96382537587698,7.87736731821473,6.62965227346846,7.78183321425942,8.24884829150705,7.01958149309211,7.3311547125326,7.1219238566919,6.84340308988756,7.11363586630439,6.97649871043419,7.07194835108008,6.94771189395091,7.07730607637561,6.86606650683021,6.88439736859233,7.32732698423908
"ENSG00000162585",4.25818702927548,4.91195531984555,5.33449385189173,3.92381907147852,5.27625339435478,4.1427894786407,4.34414526469944,5.7147989926264,5.61124581003504,5.38869932449423,4.40123314826874,3.93923155917571,3.96608560966239,4.05474217725082,4.10414653353015,4.16797523885386,4.38784037419258,3.80428758196919,4.36356616630102,4.17952540413598,4.43711512977719
"ENSG00000157933",1.43262751184029,2.83295928460352,2.53033781150144,1.278621463624,3.01658322255436,1.91852464297149,1.4352097431059,3.23358852025723,3.47070183196505,2.96462002024789,6.3114364779181,6.00962088706711,6.1567691712715,6.28853936185952,6.82943032264872,6.45449799761002,6.54108663448826,6.33083339646502,6.32292418180368,6.33008508071136,5.91898413753424
"ENSG00000157916",6.39918102874715,6.84564963067495,6.84160209367566,6.9976520438555,6.87116126865061,6.81400353592098,6.77771001974102,7.14272281000521,6.96943744890917,6.81581462676189,5.77207084363705,5.31774318242944,5.78237365649,5.32222248811581,5.17231803617173,5.75293773957501,5.71968393794503,5.38925008269035,5.22338850825276,5.76448790485714,5.98852507078732
"ENSG00000157873",4.8203576651234,5.05157006539754,5.05244028838402,4.71963544863156,4.78632868344494,4.60884014383887,4.74170779742365,5.00768332620676,5.18372937147451,5.13927983080024,2.35060707519877,0.880337870122142,-0.55747634639462,0.884817175808509,0.734912723864427,0.708543620216561,-0.470140620934989,0.996932659911586,1.19364116485871,-0.464330785638745,1.16409663537077
"ENSG00000162591",4.69899763023734,5.06449463148703,5.21085407524946,3.60054955851136,5.17952179368056,3.78821662062575,3.66852345081969,5.36110618346395,2.59318583849005,5.12024663863764,2.35060707519877,3.818937325458,3.96608560966239,3.69217209786611,4.93130993666793,2.8240208376365,2.98929099770231,3.93553211524744,3.06811028277485,4.89322121897934,4.10269609070663
"ENSG00000158109",4.63077238693006,5.31757659428826,4.97649143515072,4.59044896854239,5.28743713284745,4.57595678202509,4.63216495051736,5.43375722046051,5.03110722844223,4.95390954016589,6.48576665848041,5.9247319894806,5.74630440178248,6.12003363750254,5.80816170589507,6.38096896218806,5.97280287491374,6.12621567685655,5.94852866702218,6.1055248226922,5.95417356599654
"ENSG00000116213",5.30490907051867,5.77221540587738,5.50921451993569,5.65163833044382,5.49784364995419,5.10006093478409,5.6504587350577,5.70471017500282,5.16127452064681,5.98895648726509,4.06681410919818,3.54330288284457,4.30050464873295,5.02777512965055,4.76466006725848,3.64714307555242,5.02171247539469,3.65989767263402,3.30911838227865,4.39365020948883,3.66659697589995
"ENSG00000293478",4.36283918168343,4.05966147775109,3.51346399293705,3.3199622590049,3.96643711457034,4.24045273785885,4.12379487490121,3.18796590313143,4.05363379745884,4.3018328435862,3.45014274874969,3.2022659650095,4.0863798433801,2.46977967652967,3.39787773658686,3.21104396074574,3.43674997467353,2.21932508124803,1.93060675902492,3.78359672780484,2.74905913609193
"ENSG00000130764",4.86261535258511,5.69120071750432,5.65481984218259,5.20770780534671,5.55757158209893,5.03501038545234,5.29213187944033,5.35079196587102,5.47829098697674,5.56514877835852,6.7231612431561,6.16574008898439,6.98941811349302,6.43940602748615,6.48086710125789,6.62342700657861,6.32427524541512,6.55152151158922,6.3501456505387,6.67522056676005,6.42462418559399
"ENSG00000116198",5.45450201146305,5.59203701637803,5.32807473099745,5.36213171324884,5.35277788651477,4.69558564271549,4.98128323043346,5.08438949968888,5.22401027599477,5.55667892013152,6.0824109642492,6.30660262482424,6.51933925065621,6.43940602748615,6.38835496246835,6.77463281067433,6.62789146202554,6.12621567685655,6.59736335090972,6.13558205654838,6.49799737192421
