"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000242485",5.44185777974992,6.21284612901969,6.10104785459341,5.55551023495117,6.06309100220024,5.51240157016564,5.46788866262209,6.46861489739813,5.91229768459856,6.20406649762289,5.64640184454303,6.24304121295606,5.653506064597,5.55291273228579,5.72881958058158,5.82636315031392,5.55003686920782,4.29266673635293,5.40594156483058,5.70165153097112,5.83076154778322
"ENSG00000160072",4.61153576551816,5.22813843720824,5.08299401892555,4.13203400046177,5.4457756173938,3.87308454000609,4.31611753236443,5.07390199978052,4.67481154189902,5.49458802519451,2.57111371723879,3.9211131180687,1.99815423598445,2.70046992069965,3.91253153375397,3.25752031495605,3.67556775129168,3.55570114218673,1.43631521387409,3.23034581204553,3.50883345289586
"ENSG00000197785",3.50066254803297,3.95578696164994,3.74494625867491,3.46950294624491,4.48054103555448,3.45552704874873,3.77005638245967,4.61598866517213,3.90602781362247,4.40026064264636,3.46419851332228,2.69872069673225,2.48358106315469,1.8524730141447,3.29586017330547,3.05106943748862,3.8561399969335,1.97073864146557,3.31078433179024,3.85837703465857,3.71528433036328
"ENSG00000160075",7.89541695625756,8.25726476753689,8.21050502081595,7.58482161703675,8.4662331988706,7.9694064514084,8.05875460537405,8.14358845131442,8.25114324576055,7.98669934838825,6.88269986790469,6.91249998776399,6.68745339652034,6.64948599198084,6.87278535496121,7.03010981885297,6.90822850808195,6.82871963659314,6.86257996857619,6.7595988801804,7.02756225521693
"ENSG00000197530",5.41493267400709,5.43095532020792,6.16504052808317,4.84165907445881,5.9631240941398,5.24694042693731,5.31379622045431,6.24324818675533,6.23997009347851,6.24411612118361,5.7410387186811,4.57318981464839,5.23081499277473,4.88809692387542,4.34316588808383,5.69047972223215,5.74595707918307,5.37673100114141,5.13675493201519,4.5258016955717,5.16594573937285
"ENSG00000248333",3.4661053259966,4.06021356784962,4.83145525192958,3.50210761167683,4.20223987306737,3.4953280568067,4.04097131142771,4.54762484165565,4.83651790973934,4.37883408483503,6.68262203245578,6.68866703206833,6.54659086068049,6.35072388167252,6.58864192253332,6.94308675661561,6.48292267334928,6.51917526616161,7.01122404993133,6.48515971107436,6.54986072115591
"ENSG00000189339",5.80886692430113,6.3471831820215,6.23979809863442,6.13073134119413,6.29047634649689,5.78550367240964,6.14256383782521,6.48045111271105,5.30907696236225,6.74888005948953,6.50522578158233,6.00452912625634,6.59508937837168,5.79733145995224,6.85657512777995,5.95054256153465,5.99749584617904,6.36305606424433,6.35914735335163,6.45741472059145,5.83076154778322
"ENSG00000008130",6.60658654954643,7.14788802553464,7.331258965429,6.58909627213707,7.40301552638145,6.68474923387481,7.4431456124558,6.94931776801992,6.46136514523435,6.96559433661858,4.2873207512382,4.95506044999204,4.88567950672604,5.46128225682022,5.11689003226015,5.02305506131902,4.01660466912674,4.29266673635293,4.49520890292766,5.32550304508587,5.16594573937285
"ENSG00000078369",7.92354839154044,7.77113162172294,7.95015833621845,6.90931602456208,8.11845513076937,8.03585810073824,6.78437814427403,7.92906657620624,8.40801059538704,7.18721656750651,7.55166135457262,7.35534418258085,7.07710557737927,7.34432611047437,7.21551806498787,7.2989969509322,7.18652967056906,7.31414646376338,7.10874055584559,7.11964234763931,7.55658658434422
"ENSG00000162585",4.41719572551565,5.06918000467248,5.49963362280089,4.0897541969692,5.43088314924717,4.30128026116422,4.49887113550501,5.86203235457322,5.77040811391503,5.55633439890863,4.62173979030876,4.17265188506466,4.1997880971541,4.28543242142081,4.34316588808383,4.39502383870598,4.62665815081073,4.04112796935697,4.60624021531641,4.41477038318296,4.66637472988234
