ENSG00000162413.17	172	99	104
ENSG00000295286.1	0	21	10
ENSG00000304810.1	0	0	0
ENSG00000116273.6	113	61	52
ENSG00000041988.16	152	204	200
ENSG00000007923.17	284	258	278
ENSG00000228750.8	0	0	0
ENSG00000284744.1	0	0	0
ENSG00000237436.2	6	2	4
ENSG00000171735.21	592	300	292
ENSG00000227950.1	0	0	0
ENSG00000237365.1	0	0	0
ENSG00000207056.1	0	0	0
ENSG00000310450.1	0	0	0
ENSG00000237402.2	0	0	0
ENSG00000237728.3	0	0	0
ENSG00000294314.1	0	0	0
ENSG00000225126.2	0	0	0
ENSG00000298973.1	0	0	0
ENSG00000306883.1	0	0	0
ENSG00000302704.1	0	0	0
ENSG00000270171.1	0	0	0
ENSG00000270035.1	0	0	0
ENSG00000269978.2	0	0	0
ENSG00000300603.1	1	0	1
ENSG00000049245.13	1294	650	644
ENSG00000269925.1	13	7	6
ENSG00000049246.15	76	90	65
ENSG00000236266.2	5	5	7
ENSG00000049247.14	320	182	210
ENSG00000302605.1	17	9	8
ENSG00000049249.10	0	0	0
ENSG00000270330.1	0	0	0
ENSG00000116288.13	3004	1500	1504
ENSG00000299004.1	1	1	0
ENSG00000200344.1	1	0	1
ENSG00000284747.1	7	4	3
ENSG00000284716.1	0	0	0
ENSG00000116285.13	61	28	33
ENSG00000238290.2	0	0	0
ENSG00000232848.1	0	0	0
ENSG00000301325.1	8	3	5
ENSG00000227634.4	0	0	0
ENSG00000229305.1	0	0	0
ENSG00000301344.1	3	0	3
ENSG00000200975.1	0	0	0
ENSG00000233645.1	0	0	0
ENSG00000298156.1	0	0	0
ENSG00000301025.1	0	0	0
ENSG00000301006.1	0	0	0
ENSG00000251977.1	0	0	0
ENSG00000162426.16	4	3	1
ENSG00000252254.1	0	0	0
ENSG00000142599.20	301	176	125
ENSG00000232912.6	5	3	2
ENSG00000221083.1	0	0	0
ENSG00000270282.1	0	0	0
ENSG00000234619.1	9	4	5
ENSG00000224315.2	0	0	0
ENSG00000303676.1	3	0	3
ENSG00000222511.2	0	0	0
ENSG00000226545.1	1	0	1
ENSG00000228423.2	2	2	0
ENSG00000229716.2	3	1	2
ENSG00000074800.16	12297	6515	6487
ENSG00000274258.1	0	0	0
ENSG00000230679.2	5	218	492
ENSG00000201725.1	0	0	0
ENSG00000238249.2	0	0	0
ENSG00000310107.1	5	4	1
ENSG00000232208.2	0	0	0
ENSG00000232663.2	0	0	0
ENSG00000310124.1	6	3	3
ENSG00000131686.15	29	22	27
ENSG00000290109.2	6	18	8
ENSG00000265141.2	0	0	0
ENSG00000197241.4	0	0	0
ENSG00000142583.18	0	0	0
ENSG00000252404.1	0	0	0
ENSG00000180758.12	93	54	39
ENSG00000228526.9	20	5	15
ENSG00000284357.1	0	0	0
ENSG00000289914.2	0	0	0
ENSG00000302015.1	1	0	1
ENSG00000234546.6	0	0	0
ENSG00000301983.1	0	0	0
ENSG00000301968.1	0	0	0
ENSG00000049239.13	555	290	265
ENSG00000302217.1	0	0	0
ENSG00000171621.14	23	8	15
ENSG00000294252.1	0	0	0
